essay_id,prompt_id,readability grades-Kincaid,readability grades-ARI,readability grades-Coleman-Liau,readability grades-FleschReadingEase,readability grades-GunningFogIndex,readability grades-LIX,readability grades-SMOGIndex,readability grades-RIX,readability grades-DaleChallIndex,sentence info-characters_per_word,sentence info-syll_per_word,sentence info-words_per_sentence,sentence info-sentences_per_paragraph,sentence info-type_token_ratio,sentence info-characters,sentence info-syllables,sentence info-words,sentence info-wordtypes,sentence info-sentences,sentence info-paragraphs,sentence info-long_words,sentence info-complex_words,sentence info-complex_words_dc,word usage-tobeverb,word usage-auxverb,word usage-conjunction,word usage-pronoun,word usage-preposition,word usage-nominalization,sentence beginnings-pronoun,sentence beginnings-interrogative,sentence beginnings-article,sentence beginnings-subordination,sentence beginnings-conjunction,sentence beginnings-preposition
14884,6,6.275833333333335,9.2656,9.237333260000003,83.46375,10.966666666666669,39.41666666666667,9.98212002188447,3.875,8.3561,4.526666666666666,1.2333333333333334,18.75,8.0,0.6866666666666666,679,185,150,103,8,1,31,13,36,9,4,2,9,26,1,3,0,2,0,0,1
14885,6,2.186402027027029,4.2860067567567555,6.526368178378384,99.98122466216216,6.787162162162161,25.076013513513516,7.330127018922194,1.5625,8.477567567567569,4.232432432432432,1.1243243243243244,11.5625,16.0,0.4918918918918919,783,208,185,91,16,1,25,10,50,8,6,7,11,23,0,5,0,3,0,0,1
14886,6,7.739477911646585,10.292402945113789,10.683752162650606,72.42593708166001,12.197054886211513,41.9384203480589,11.16496580927726,4.333333333333333,9.117127576974564,4.77710843373494,1.3674698795180722,18.444444444444443,9.0,0.572289156626506,793,227,166,95,9,1,39,20,48,11,6,2,9,23,0,3,1,0,0,0,1
14887,6,9.484853351955309,12.465488826815644,11.22496791620112,66.91320181564247,12.972346368715087,46.956005586592184,11.215838362577491,5.5,9.774400558659217,4.82122905027933,1.3854748603351956,22.375,8.0,0.5418994413407822,863,248,179,97,8,1,44,18,57,4,1,1,4,31,1,0,0,2,2,0,1
14888,6,12.901540229885057,16.59655172413793,9.098679114942527,64.5474827586207,16.908505747126437,54.34022988505747,11.831760866327848,6.8,8.538729425287357,4.379310344827586,1.264367816091954,34.8,5.0,0.5229885057471264,762,220,174,91,5,1,34,13,35,9,7,1,12,32,1,0,0,1,2,0,1
14889,6,10.193193277310925,13.237739495798316,11.100418958823532,65.23794117647061,15.831932773109244,48.991596638655466,13.555973258234951,6.0,9.949600840336135,4.7823529411764705,1.3823529411764706,24.285714285714285,7.0,0.6058823529411764,813,235,170,103,7,1,42,26,55,9,2,4,6,22,3,0,0,2,0,0,2
14890,6,8.203559941520467,9.86030701754386,8.535045754385969,74.31832236842108,11.82485380116959,37.74926900584795,10.245688373094719,3.5,8.667284795321637,4.374269005847953,1.3099415204678362,21.375,8.0,0.6374269005847953,748,224,171,109,8,1,28,14,43,7,3,4,17,27,0,2,0,1,0,0,1
14891,6,4.566410256410258,6.153914529914527,7.569894015384616,88.05081196581197,8.854700854700855,33.675213675213676,8.773502691896258,2.7777777777777777,7.753867521367521,4.323076923076923,1.2307692307692308,14.444444444444445,9.0,0.6538461538461539,562,160,130,85,9,1,25,10,28,6,2,4,13,14,1,2,1,4,1,0,0
14892,6,7.930196078431372,10.158235294117649,11.281566784313728,68.48588235294119,11.898039215686275,42.0,11.06225774829855,4.25,9.510827450980392,4.901960784313726,1.4313725490196079,17.0,12.0,0.6078431372549019,1000,292,204,124,12,1,51,26,65,11,8,3,5,25,2,1,0,3,2,0,1
14893,6,8.218936781609198,10.883620689655174,9.602321011494258,74.87599137931035,13.757471264367817,43.589080459770116,12.082951062292475,4.75,10.34162183908046,4.551724137931035,1.2988505747126438,21.75,4.0,0.735632183908046,396,113,87,64,4,1,19,11,31,2,3,0,3,13,0,1,0,0,1,0,1
14894,6,9.337715053763443,11.769838709677423,9.860135849462367,69.5265725806452,12.740860215053765,43.14247311827957,10.745966692414834,4.625,9.204108602150537,4.580645161290323,1.3440860215053763,23.25,8.0,0.5698924731182796,852,250,186,106,8,1,37,16,52,12,5,4,18,25,0,3,0,1,0,0,0
14895,6,7.601549401197605,9.539715568862274,8.413766586826352,77.74388098802397,11.463772455089822,37.04266467065868,9.98212002188447,3.375,8.832139520958084,4.359281437125748,1.2754491017964071,20.875,8.0,0.6347305389221557,728,213,167,106,8,1,27,13,44,10,5,4,9,21,1,1,0,2,0,0,2
14896,6,11.54302298850575,14.087241379310349,11.113148854406134,58.79177586206899,15.037701149425288,49.08850574712643,12.486832980505138,6.0,10.012899080459771,4.7701149425287355,1.4367816091954022,26.1,5.0,0.5172413793103449,1245,375,261,135,10,2,60,30,84,8,4,3,12,49,2,0,1,0,0,1,3
14897,6,9.37225325884544,11.959193047796397,11.979429078212295,63.29247051520797,13.989075108628183,47.26319056486655,12.486832980505138,5.444444444444445,10.268575481067659,4.977653631284916,1.458100558659218,19.88888888888889,9.0,0.547486033519553,891,261,179,98,9,1,49,27,64,5,1,2,5,33,3,1,0,2,2,0,2
14898,6,6.704650525354044,8.727615349474647,8.919633246231161,79.21544084056649,11.05545911375057,40.20146185472819,10.198484689028783,4.0,8.818532708999545,4.482412060301508,1.2914572864321607,18.09090909090909,11.0,0.5628140703517588,892,257,199,112,11,1,44,19,54,15,5,1,8,28,1,1,0,2,4,1,2
14899,6,7.158538461538463,10.391442307692309,9.518745259615386,80.78646153846155,9.85846153846154,39.06923076923077,7.898979485566356,3.8,7.249237692307692,4.548076923076923,1.2403846153846154,20.8,5.0,0.6634615384615384,473,129,104,69,5,1,19,4,17,8,0,2,3,17,1,0,0,1,0,0,1
14900,6,6.305714285714288,7.740642857142859,9.763117492857145,74.78928571428574,11.600000000000001,38.285714285714285,10.937253933193773,3.4,9.63182857142857,4.707142857142857,1.3928571428571428,14.0,10.0,0.7,659,195,140,98,10,1,34,21,47,9,2,1,7,20,0,1,0,1,2,1,0
14901,6,4.795000000000002,7.747708333333332,11.192134187500002,79.68333333333335,9.266666666666666,45.041666666666664,9.32455532033676,3.6666666666666665,9.593379166666669,5.0625,1.375,10.666666666666666,3.0,0.875,162,44,32,28,3,1,11,4,11,3,0,1,2,3,0,1,0,1,0,0,0
14902,6,7.105683942225998,9.778394222599829,9.494871214953278,78.76901019541208,11.146304163126594,40.48258283772302,10.006490497453706,4.090909090909091,8.58583797790994,4.5607476635514015,1.280373831775701,19.454545454545453,11.0,0.5747663551401869,976,274,214,123,11,1,45,18,54,17,8,3,12,26,2,5,0,2,1,0,0
14903,6,7.180981595092025,8.447022180273713,11.310874693251534,65.91091552619162,11.15035394053799,43.82680509674375,10.595545253127499,3.923076923076923,9.392579471448798,5.012269938650307,1.5153374233128833,12.538461538461538,13.0,0.6380368098159509,817,247,163,104,13,1,51,25,53,5,1,2,5,22,3,0,0,4,0,0,1
14904,6,7.101608040201004,8.61409741012756,10.217811105527641,71.41226517201393,11.550212601468884,38.92578275995361,10.893522173763262,3.6153846153846154,9.394605759567066,4.7537688442211055,1.4170854271356783,15.307692307692308,13.0,0.6381909547738693,946,282,199,127,13,1,47,27,63,7,9,2,3,27,1,0,0,3,1,0,1
14905,6,6.773648648648649,8.951351351351352,8.97975562162162,79.4493918918919,10.102702702702704,36.067567567567565,9.123724356957945,3.25,7.328018918918919,4.486486486486487,1.2837837837837838,18.5,4.0,0.6216216216216216,332,95,74,46,4,1,13,5,13,5,2,1,2,13,0,1,0,1,0,0,0
14906,6,7.809642857142858,9.897351190476186,10.070967366071432,72.31869047619048,10.323809523809524,38.30952380952381,9.32455532033676,3.6666666666666665,8.368884523809523,4.669642857142857,1.3660714285714286,18.666666666666668,6.0,0.7589285714285714,523,153,112,85,6,1,22,8,27,4,4,1,9,16,0,0,0,0,0,0,0
14907,6,7.462500000000002,8.457203389830507,10.296973322033903,67.8315466101695,12.001694915254237,37.63135593220339,11.215838362577491,3.375,8.516320338983052,4.779661016949152,1.4661016949152543,14.75,8.0,0.6949152542372882,564,173,118,82,8,1,27,18,31,7,3,2,3,18,1,0,0,1,0,0,1
14908,6,4.873561643835615,6.767576396206529,9.755778602739724,80.12481032665967,8.875869336143309,35.88830347734457,9.076436202501998,2.769230769230769,8.952176290832455,4.794520547945205,1.3630136986301369,11.23076923076923,13.0,0.684931506849315,700,199,146,100,13,1,36,16,44,6,4,1,7,23,0,2,0,1,0,0,2
14909,6,9.761126760563382,12.427558685446009,10.443543774647889,67.23305164319251,13.692018779342725,49.01877934272301,11.660254037844387,6.0,9.035859624413145,4.676056338028169,1.3661971830985915,23.666666666666668,6.0,0.6126760563380281,664,194,142,87,6,1,36,15,38,8,4,4,6,20,0,2,0,2,0,0,1
14910,6,7.587475083056482,8.262857142857143,11.190184023255817,62.54639534883722,11.891029900332226,37.8671096345515,11.017837257372731,3.142857142857143,9.019592358803987,5.0,1.558139534883721,12.285714285714286,7.0,0.8023255813953488,430,134,86,69,7,1,22,15,26,6,2,1,3,7,1,1,0,1,0,0,0
14911,6,6.1782692307692315,8.505923076923079,9.606673400000005,79.7104807692308,10.807692307692308,40.86538461538461,10.245688373094719,4.0,9.786807692307693,4.630769230769231,1.3076923076923077,16.25,4.0,0.6307692307692307,301,85,65,41,4,1,16,7,22,3,1,2,6,11,0,0,0,2,0,0,1
14912,6,10.830357142857146,13.85442857142857,10.735360514285716,64.16839285714288,14.30952380952381,49.10714285714286,11.660254037844387,6.0,10.201833333333333,4.704761904761905,1.3714285714285714,26.25,4.0,0.7047619047619048,494,144,105,74,4,1,24,10,35,9,1,0,11,12,0,1,0,0,0,0,0
14913,6,9.520000000000003,10.938289473684215,11.19019467105263,60.65000000000002,12.863157894736842,45.315789473684205,11.660254037844387,5.0,10.292386842105262,4.855263157894737,1.5,19.0,8.0,0.75,738,228,152,114,8,1,40,20,55,9,1,4,8,23,1,1,0,1,0,0,2
14914,6,8.05761797752809,9.829269662921348,10.44976507303371,68.99721348314608,12.513258426966292,40.83370786516854,11.48528137423857,4.1,9.220896853932585,4.747191011235955,1.4157303370786516,17.8,10.0,0.6460674157303371,845,252,178,115,10,1,41,24,53,9,3,4,9,23,0,2,0,4,0,0,0
14915,6,4.792285714285715,5.911696428571432,8.699286776785716,80.6527142857143,8.765714285714285,30.84285714285714,9.0,2.2,8.985412857142856,4.616071428571429,1.3571428571428572,11.2,10.0,0.7410714285714286,517,152,112,83,10,1,22,12,34,6,2,1,7,15,0,1,0,0,2,0,0
14916,6,12.348641975308642,14.544259259259256,11.159696882716052,54.61888888888892,16.2320987654321,52.925925925925924,13.488088481701515,7.0,9.946625925925925,4.771604938271605,1.4753086419753085,27.0,6.0,0.6049382716049383,773,239,162,98,6,1,42,22,51,8,5,4,9,24,1,0,0,1,0,0,0
14917,6,9.963902439024391,13.776300813008127,10.006297036585366,72.30995934959351,14.591869918699187,48.0650406504065,11.660254037844387,5.666666666666667,8.939733333333333,4.573170731707317,1.2621951219512195,27.333333333333332,6.0,0.5182926829268293,750,207,164,85,6,1,34,15,41,12,6,6,5,26,0,0,0,2,1,0,0
14918,6,5.8466844919786105,8.406566844919787,9.885437282352946,80.67098930481285,9.946524064171124,39.57219251336898,9.605782590758164,3.727272727272727,8.211221925133689,4.694117647058824,1.3058823529411765,15.454545454545455,11.0,0.5823529411764706,798,222,170,99,11,1,41,16,41,7,7,2,4,29,2,0,0,8,0,1,1
14919,6,7.943333333333335,10.746249999999996,10.404130458333334,73.73500000000003,12.0,37.5,10.745966692414834,3.5,8.18125,4.708333333333333,1.3333333333333333,20.0,6.0,0.675,565,160,120,81,6,1,21,12,27,6,7,4,2,14,0,0,0,0,2,0,3
14920,6,10.58862359550562,13.218539325842698,12.23565273595506,58.777092696629225,14.517977528089887,50.33988764044943,12.682458365518542,6.25,10.328695505617977,4.99438202247191,1.4831460674157304,22.25,8.0,0.5730337078651685,889,264,178,102,8,1,50,25,63,4,3,4,4,31,3,1,0,4,0,0,0
14921,6,4.56682872928177,5.759300184162065,8.157812922651935,83.81274769797423,7.920589318600368,33.061141804788214,8.291502622129181,2.533333333333333,8.422409981583794,4.49171270718232,1.3093922651933703,12.066666666666666,15.0,0.5580110497237569,813,237,181,101,15,1,38,14,48,10,6,3,3,23,3,2,0,9,0,0,1
14922,6,7.776997487437189,10.293324958123954,11.666558462311556,68.84211264656618,11.859463986599664,43.71901172529313,11.06225774829855,4.5,9.537224288107202,4.974874371859296,1.4321608040201006,16.583333333333332,12.0,0.5979899497487438,990,285,199,119,12,1,54,26,64,8,6,6,6,31,2,1,0,4,2,0,0
14923,6,5.884285714285717,7.5219642857142865,9.49012441071429,77.8107142857143,10.600000000000001,34.83333333333333,10.245688373094719,2.9166666666666665,8.560364285714286,4.660714285714286,1.3571428571428572,14.0,12.0,0.5535714285714286,783,228,168,93,12,1,35,21,45,9,5,5,7,25,0,0,0,3,2,0,4
14924,6,7.024601910828025,8.391666666666666,10.999941324840762,68.00255042462848,10.838428874734609,39.83492569002123,10.416198487095663,3.5,9.213522505307855,4.942675159235669,1.484076433121019,13.083333333333334,12.0,0.5987261146496815,776,233,157,94,12,1,42,22,49,7,4,2,8,21,0,0,0,4,1,1,1
14925,6,6.956944444444442,7.961250000000003,9.054314291666667,73.68250000000002,10.566666666666668,37.52777777777778,10.071067811865476,3.4444444444444446,10.132044444444443,4.541666666666667,1.3819444444444444,16.0,9.0,0.6527777777777778,654,199,144,94,9,1,31,15,52,7,1,4,6,19,0,2,0,1,0,0,1
14926,6,8.769216555801922,12.34450110864745,11.080350878048783,72.02371396895788,12.84789356984479,47.973392461197335,11.090398349558905,5.7272727272727275,9.43138677014043,4.796747967479675,1.3252032520325203,22.363636363636363,11.0,0.5040650406504065,1180,326,246,124,11,1,63,24,73,11,6,1,17,38,1,2,0,1,1,0,4
14927,6,9.06058641975309,12.07055555555555,11.919578493827164,66.1701388888889,13.5320987654321,46.175925925925924,12.082951062292475,5.25,9.709295061728396,4.962962962962963,1.4197530864197532,20.25,4.0,0.691358024691358,402,115,81,56,4,1,21,11,26,2,3,3,2,8,0,1,0,2,0,0,0
14928,6,4.644330400782017,7.029384164222876,7.422971322580647,91.88195014662757,8.914173998044966,35.72629521016618,8.222329678670935,3.1818181818181817,8.889599511241446,4.247311827956989,1.1559139784946237,16.90909090909091,11.0,0.4731182795698925,790,215,186,88,11,1,35,10,52,8,5,1,10,24,0,1,1,4,1,0,4
14929,6,5.2694117647058825,6.648823529411768,6.9005013333333345,87.5623529411765,10.329411764705883,33.66666666666667,9.70820393249937,2.8333333333333335,7.730582352941177,4.1568627450980395,1.2058823529411764,17.0,6.0,0.5588235294117647,424,123,102,57,6,1,17,9,21,3,5,3,3,12,0,0,0,1,2,0,1
14930,6,7.266021505376347,9.394078853046594,10.211360909677424,73.64347670250898,11.017921146953405,41.0931899641577,10.302967433402216,4.111111111111111,9.176786738351254,4.716129032258064,1.367741935483871,17.22222222222222,9.0,0.5548387096774193,731,212,155,86,9,1,37,16,46,8,4,2,7,22,0,1,0,2,1,0,0
14931,6,5.760882352941177,7.263921568627449,9.088822000000004,78.99230392156865,9.431372549019608,31.813725490196077,9.32455532033676,2.5,8.797519607843137,4.588235294117647,1.3411764705882352,14.166666666666666,6.0,0.7764705882352941,390,114,85,66,6,1,15,8,24,5,2,1,6,16,0,0,0,1,1,0,0
14932,6,7.418787878787878,8.808335901386748,10.065499129943507,70.53323574730356,10.956137647663072,38.12480739599384,10.385489458759963,3.5454545454545454,8.270597791474064,4.711864406779661,1.4180790960451977,16.09090909090909,11.0,0.6101694915254238,834,251,177,108,11,1,39,20,43,12,6,0,6,22,0,1,0,3,1,0,1
14933,6,8.479583333333334,10.135745614035088,8.878896690058482,72.33937500000003,13.462280701754388,41.84283625730994,11.874119674649425,4.375,8.297928070175438,4.432748538011696,1.3333333333333333,21.375,8.0,0.5672514619883041,758,228,171,97,8,1,35,21,39,14,6,2,10,24,1,0,0,3,0,1,0
14934,6,7.54574074074074,10.051527777777778,10.620858134259258,73.02333333333335,12.014814814814816,42.074074074074076,11.06225774829855,4.333333333333333,9.573327777777777,4.773148148148148,1.3657407407407407,18.0,12.0,0.5138888888888888,1031,295,216,111,12,1,52,26,69,11,3,0,12,27,0,3,0,6,0,0,1
14935,6,8.058302752293582,10.425535168195715,10.998808816513762,69.64537461773702,10.93639143730887,42.93730886850153,10.071067811865476,4.5,8.448851070336392,4.834862385321101,1.4036697247706422,18.166666666666668,6.0,0.7431192660550459,527,153,109,81,6,1,27,10,27,8,3,1,8,15,0,1,0,0,1,0,1
14936,6,6.250502136752136,9.31173076923077,11.424623709401711,76.29831730769232,9.268803418803419,40.26602564102564,9.123724356957945,3.75,9.355318803418804,4.9743589743589745,1.3675213675213675,14.625,8.0,0.6666666666666666,582,160,117,78,8,1,30,10,37,6,1,1,8,19,2,2,0,3,0,0,1
14937,6,6.0740229885057495,7.609417624521072,8.558494110344832,80.21049808429122,10.85823754789272,36.80076628352491,10.302967433402216,3.3333333333333335,9.118162835249041,4.455172413793103,1.303448275862069,16.11111111111111,9.0,0.7034482758620689,646,189,145,102,9,1,30,16,43,9,1,3,10,22,2,5,0,1,0,0,2
14938,6,5.044438202247189,7.605037453183524,9.192403342696629,85.31624531835209,9.304119850187266,35.61985018726592,9.123724356957945,3.0833333333333335,8.186671535580524,4.589887640449438,1.2584269662921348,14.833333333333334,12.0,0.6067415730337079,817,224,178,108,12,1,37,15,43,11,6,3,12,23,1,2,0,2,2,0,2
14939,6,8.774122807017545,11.990526315789474,7.093070947368425,82.9180263157895,13.505263157894738,47.79824561403509,9.70820393249937,5.5,9.205363157894737,4.0701754385964914,1.1228070175438596,28.5,2.0,0.7192982456140351,232,64,57,41,2,1,11,3,15,2,1,1,5,9,0,0,0,0,0,0,0
14940,6,8.12262411347518,10.109231678487,9.117009946808516,74.03277777777781,11.121513002364068,40.03782505910166,9.582805886043833,4.0,8.704078250591017,4.4787234042553195,1.3191489361702127,20.88888888888889,9.0,0.6276595744680851,842,248,188,118,9,1,36,13,48,6,2,2,10,27,2,3,0,2,1,0,0
14941,6,6.584043209876544,9.221296296296295,8.362631592592596,83.92569444444446,11.062962962962963,39.18004115226337,9.70820393249937,3.8333333333333335,8.669624279835391,4.3580246913580245,1.2098765432098766,20.25,12.0,0.5267489711934157,1059,294,243,128,12,1,46,18,62,13,4,3,17,38,1,3,0,1,1,0,1
14942,6,8.16484274019819,10.371572598018098,10.383990620853083,70.68962516156832,13.549504523912105,41.456699698405856,12.19486022435657,4.2727272727272725,9.452136191296855,4.7156398104265405,1.3791469194312795,19.181818181818183,11.0,0.6208530805687204,995,291,211,131,11,1,47,31,65,9,2,4,8,27,3,1,2,2,1,0,0
14943,6,7.525294117647057,9.62720588235294,10.618642406862747,71.3888235294118,10.91764705882353,43.470588235294116,10.245688373094719,4.5,9.201219607843138,4.78921568627451,1.3970588235294117,17.0,12.0,0.5980392156862745,977,285,204,122,12,1,54,21,61,11,5,2,11,32,0,2,0,2,0,0,4
14944,6,9.007479674796752,11.096449864498645,9.287866243902439,71.05311653116533,12.818428184281842,43.75338753387534,10.958224257542215,4.777777777777778,9.387741192411923,4.487804878048781,1.3317073170731708,22.77777777777778,9.0,0.5073170731707317,920,273,205,104,9,1,43,19,60,7,3,2,6,32,0,0,0,2,1,0,0
14945,6,7.346315789473689,10.876315789473686,11.11282821052632,76.2342105263158,10.23157894736842,41.368421052631575,9.123724356957945,4.25,9.565215789473683,4.842105263157895,1.3157894736842106,19.0,4.0,0.7105263157894737,368,100,76,54,4,1,17,5,24,4,4,1,2,10,0,0,0,1,0,0,0
14946,6,8.821746031746034,11.359047619047622,10.853546888888893,68.45500000000003,12.395238095238097,43.48809523809524,11.017837257372731,4.714285714285714,8.713995634920634,4.777777777777778,1.3888888888888888,20.571428571428573,7.0,0.5902777777777778,688,200,144,85,7,1,33,15,37,5,3,6,6,24,1,1,0,4,0,0,1
14947,6,5.000167296276313,6.997773880194281,9.376188701834863,82.05398003237994,9.349595250944416,37.59417161359957,9.370889678382262,3.176470588235294,9.704886508364815,4.674311926605505,1.3211009174311927,12.823529411764707,17.0,0.6238532110091743,1019,288,218,136,17,1,54,23,75,11,7,3,8,32,2,2,0,3,3,0,3
14948,6,5.196467625899281,6.833597122302159,8.677998007194248,82.56391007194247,9.876546762589928,36.92158273381295,9.70820393249937,3.2,9.097019136690648,4.525179856115108,1.3021582733812949,13.9,10.0,0.697841726618705,629,181,139,97,10,1,32,15,42,7,3,1,3,21,1,2,0,2,0,0,1
14949,6,5.711111111111112,10.227619047619047,9.20294192063492,91.52000000000001,11.574603174603176,40.04761904761905,10.071067811865476,4.0,8.68825873015873,4.492063492063492,1.1111111111111112,21.0,3.0,0.5873015873015873,283,70,63,37,3,1,12,5,16,6,0,3,9,3,2,0,0,1,0,1,0
14950,6,7.373000000000001,9.64725,9.032165225000004,77.82400000000003,11.600000000000001,40.5,10.348469228349535,4.1,8.7339,4.475,1.285,20.0,10.0,0.545,895,257,200,109,10,1,41,18,52,13,4,0,12,30,1,2,0,5,1,0,1
14951,6,8.078699360341151,9.723070362473344,9.595595656716423,71.23783582089555,11.836247334754797,39.292110874200425,10.745966692414834,3.857142857142857,9.181582729211087,4.582089552238806,1.373134328358209,19.142857142857142,7.0,0.6865671641791045,614,184,134,92,7,1,27,14,39,5,1,5,5,15,0,1,0,2,1,0,0
14952,6,12.62126865671642,16.761044776119398,10.08247950746269,64.24145522388062,17.579104477611942,52.90298507462687,13.246950765959598,6.5,9.30451791044776,4.552238805970149,1.2835820895522387,33.5,2.0,0.6865671641791045,305,86,67,46,2,1,13,7,17,3,1,1,5,12,1,0,0,0,0,0,0
14953,6,9.427854278074872,11.842901069518717,9.880126839572196,69.10295788770055,13.84197860962567,42.62633689839572,11.874119674649425,4.5,8.933386631016042,4.5828877005347595,1.3475935828877006,23.375,8.0,0.5347593582887701,857,252,187,100,8,1,36,21,49,7,2,4,5,28,3,0,0,1,2,1,2
14954,6,8.776305418719211,10.527524630541869,11.965076801724141,61.65637931034484,13.869950738916257,47.60591133004927,12.486832980505138,5.142857142857143,10.039391133004926,5.025862068965517,1.5172413793103448,16.571428571428573,7.0,0.75,583,176,116,87,7,1,36,21,41,4,4,4,5,17,0,0,0,3,0,0,1
14955,6,6.076796218487399,8.093046218487395,9.781201193277312,77.98897584033614,9.983613445378152,40.92542016806723,9.70820393249937,3.875,8.620350420168068,4.689075630252101,1.3445378151260505,14.875,8.0,0.6050420168067226,558,160,119,72,8,1,31,12,32,7,1,3,4,16,0,1,0,0,2,0,0
14956,6,9.051376214037017,11.678559648158334,12.178061741433027,63.80025288620123,13.534249587685544,47.54278907824812,12.203579866168445,5.411764705882353,10.672628568810701,5.024922118380062,1.4641744548286604,18.88235294117647,17.0,0.5077881619937694,1613,470,321,163,17,1,92,48,124,8,7,3,8,40,1,0,0,2,4,0,2
14957,6,12.272105263157897,15.542368421052636,5.856856921052632,74.75973684210527,18.357894736842105,51.1578947368421,12.486832980505138,5.0,8.014457894736843,3.8157894736842106,1.105263157894737,38.0,1.0,0.7105263157894737,145,42,38,27,1,1,5,3,6,1,1,4,0,6,0,0,0,1,0,0,0
14958,6,7.812115384615385,10.100076923076923,11.596776815384619,67.99663461538464,13.269230769230768,42.40384615384615,12.082951062292475,4.25,9.058038461538462,4.969230769230769,1.4461538461538461,16.25,4.0,0.7692307692307693,323,94,65,50,4,1,17,11,19,5,1,1,2,7,0,1,0,2,0,0,0
14959,6,6.789616352201257,8.736981132075474,10.073507006289308,74.70404716981133,10.63672955974843,36.025786163522014,10.14142842854285,3.2,9.688473333333333,4.716981132075472,1.371069182389937,15.9,10.0,0.5723270440251572,750,218,159,91,10,1,32,17,53,6,0,2,13,20,0,3,0,0,0,0,2
14960,6,3.68619883040936,5.556923076923077,7.4292249532163765,92.06279352226721,7.600719748088169,27.773729194781826,7.803844614152614,1.9230769230769231,8.813550652271704,4.333333333333333,1.1988304093567252,13.153846153846153,13.0,0.6374269005847953,741,205,171,109,13,1,25,10,49,5,4,3,15,23,2,2,0,2,1,0,3
14961,6,7.999047619047619,10.320790273556234,9.79431897163121,73.59000000000003,11.745086119554205,40.71023302938197,10.46420027292179,4.142857142857143,9.003032522796353,4.602836879432624,1.3333333333333333,20.142857142857142,7.0,0.6028368794326241,649,188,141,85,7,1,29,13,39,11,2,1,10,22,1,2,0,2,0,0,1
14962,6,6.1796666666666695,8.495254237288137,8.837440022598877,82.28305932203392,9.791864406779661,37.47401129943503,9.0,3.5,8.171990621468927,4.47457627118644,1.2598870056497176,17.7,10.0,0.6045197740112994,792,223,177,107,10,1,35,12,41,12,4,3,7,23,1,2,1,1,0,0,3
14963,6,8.563782771535585,10.924001248439446,10.74811723033708,68.89089263420726,12.405493133583022,45.05867665418227,11.16496580927726,5.0,8.964163171036205,4.769662921348314,1.3932584269662922,19.77777777777778,9.0,0.601123595505618,849,248,178,107,9,1,45,20,49,10,5,2,13,21,0,3,0,2,1,0,0
14964,6,7.4043685300207045,9.58801242236025,9.115113826086962,77.09021739130438,11.363975155279505,40.00414078674949,10.171371656006361,4.0,9.19114016563147,4.492753623188406,1.2971014492753623,19.714285714285715,7.0,0.6739130434782609,620,179,138,93,7,1,28,12,40,8,2,2,9,18,1,2,0,0,0,0,0
14965,6,7.2338260869565225,9.681739130434782,9.945281086956527,75.97204347826089,10.838260869565218,42.313043478260866,9.928203230275509,4.4,8.325009565217393,4.6521739130434785,1.326086956521739,18.4,5.0,0.717391304347826,428,122,92,66,5,1,22,8,22,4,3,1,3,14,0,0,0,2,0,0,0
14966,6,6.963669354838711,9.437306451612905,9.112472819354839,79.64550403225809,11.879032258064516,40.02016129032258,10.745966692414834,4.0,9.385435483870967,4.496774193548387,1.270967741935484,19.375,8.0,0.6193548387096774,697,197,155,96,8,1,32,16,47,8,3,2,11,21,0,0,0,1,2,0,4
14967,6,7.902343049327353,9.384043348281011,9.475074067264572,71.50565209267566,12.455754857997011,41.45328849028401,11.366600265340756,4.25,8.806663826606876,4.569506726457399,1.3766816143497758,18.583333333333332,12.0,0.600896860986547,1019,307,223,134,12,1,51,28,60,15,6,7,12,32,1,2,1,4,2,0,1
14968,6,11.355294117647063,14.070196078431373,9.787205352941179,64.11549019607844,16.27450980392157,49.509803921568626,13.246950765959598,6.0,9.407303921568626,4.529411764705882,1.3470588235294119,28.333333333333332,6.0,0.5823529411764706,770,229,170,99,6,1,36,21,47,9,2,5,6,22,2,0,0,0,1,1,1
14969,6,5.760882352941177,7.042274509803921,8.812123129411766,78.99230392156865,8.960784313725489,35.34313725490196,8.916079783099615,3.0,8.797519607843137,4.541176470588235,1.3411764705882352,14.166666666666666,6.0,0.7411764705882353,386,114,85,63,6,1,18,7,24,6,3,2,6,14,0,0,0,3,0,0,1
14970,6,7.1106158357771285,8.375390029325512,10.512410961290325,69.18046920821116,11.313782991202347,39.252199413489734,10.745966692414832,3.5454545454545454,9.225215542521994,4.832258064516129,1.4580645161290322,14.090909090909092,11.0,0.6451612903225806,749,226,155,100,11,1,39,22,48,8,4,1,12,18,0,2,0,0,0,0,2
14971,6,5.014404494382024,5.751254681647943,8.231281129213485,80.24763670411986,8.342172284644196,33.21498127340824,8.65685424949238,2.533333333333333,8.660479925093634,4.51123595505618,1.353932584269663,11.866666666666667,15.0,0.6853932584269663,803,241,178,122,15,1,38,16,50,5,5,4,5,27,1,0,0,4,1,0,3
14972,6,9.088159203980101,11.060547263681592,9.494613363184083,69.68308457711444,13.311442786069652,42.23383084577114,11.563488385776754,4.444444444444445,8.829208457711442,4.527363184079602,1.3532338308457712,22.333333333333332,9.0,0.6169154228855721,910,272,201,124,9,1,40,22,52,8,6,4,11,30,1,3,0,2,1,0,2
